year,avg_life_exp,country_code,Country_Name
1976,,TCA,
1977,,TCA,
1978,,TCA,
1979,,TCA,
1980,,TCA,
1981,,TCA,
1982,,TCA,
1983,,TCA,
1984,,TCA,
1985,,TCA,
1986,,TCA,
1987,,TCA,
1988,,TCA,
1989,,TCA,
1990,,TCA,
1991,,TCA,
1992,,TCA,
1993,,TCA,
1994,,TCA,
1995,,TCA,
1996,,TCA,
1997,,TCA,
1998,,TCA,
1999,,TCA,
2000,,TCA,
2001,,TCA,
2002,,TCA,
2003,,TCA,
2004,,TCA,
2005,,TCA,
2006,,TCA,
2007,,TCA,
2008,,TCA,
2009,,TCA,
2010,,TCA,
2011,,TCA,
2012,,TCA,
2013,,TCA,
2014,,TCA,
2015,,TCA,
2016,,TCA,
2017,,TCA,
2018,,TCA,
2019,,TCA,
2020,,TCA,
2021,,TCA,
2022,,TCA,
2023,,TCA,
2024,,TCA,
2025,,TCA,
2026,,TCA,
2027,,TCA,
2028,,TCA,
2029,,TCA,
2030,,TCA,
2031,,TCA,
2032,,TCA,
2033,,TCA,
2034,,TCA,
2035,,TCA,
2036,,TCA,
2037,,TCA,
2038,,TCA,
2039,,TCA,
2040,,TCA,
2041,,TCA,
2042,,TCA,
2043,,TCA,
2044,,TCA,
2045,,TCA,
2046,,TCA,
2047,,TCA,
2048,,TCA,
2049,,TCA,
2050,,TCA,
1960,,SMR,
1961,,SMR,
1962,,SMR,
1963,,SMR,
1964,,SMR,
1965,,SMR,
1966,,SMR,
1967,,SMR,
1968,,SMR,
1969,,SMR,
1970,,SMR,
1971,,SMR,
1972,,SMR,
1973,,SMR,
1974,,SMR,
1975,,SMR,
1976,,SMR,
1977,,SMR,
1978,,SMR,
1979,,SMR,
1980,,SMR,
1981,,SMR,
1982,,SMR,
1983,,SMR,
1984,,SMR,
1985,,SMR,
1986,,SMR,
1987,,SMR,
1988,,SMR,
1989,,SMR,
1990,,SMR,
1991,,SMR,
1992,,SMR,
1993,,SMR,
1994,,SMR,
1995,,SMR,
1996,,SMR,
1997,,SMR,
1998,,SMR,
1999,,SMR,
2000,,SMR,
2001,,SMR,
2002,,SMR,
2003,,SMR,
2004,,SMR,
2005,,SMR,
2006,,SMR,
2007,,SMR,
2008,,SMR,
2009,,SMR,
2010,,SMR,
2011,,SMR,
2012,86.8,SMR,
2013,,SMR,
2014,,SMR,
2015,,SMR,
2016,,SMR,
2017,,SMR,
2018,,SMR,
2019,,SMR,
2020,,SMR,
2021,,SMR,
2022,,SMR,
2023,,SMR,
2024,,SMR,
2025,,SMR,
2026,,SMR,
2027,,SMR,
2028,,SMR,
2029,,SMR,
2030,,SMR,
2031,,SMR,
2032,,SMR,
2033,,SMR,
2034,,SMR,
2035,,SMR,
2036,,SMR,
2037,,SMR,
2038,,SMR,
2039,,SMR,
2040,,SMR,
2041,,SMR,
2042,,SMR,
2043,,SMR,
2044,,SMR,
2045,,SMR,
2046,,SMR,
2047,,SMR,
2048,,SMR,
2049,,SMR,
2050,,SMR,
1960,,ASM,
1961,,ASM,
1962,,ASM,
1963,,ASM,
1964,,ASM,
1965,,ASM,
1966,,ASM,
1967,,ASM,
1968,,ASM,
1969,,ASM,
1970,,ASM,
1971,,ASM,
1972,,ASM,
1973,,ASM,
1974,,ASM,
1975,,ASM,
1976,,ASM,
1977,,ASM,
1978,,ASM,
1979,,ASM,
1980,,ASM,
1981,,ASM,
1982,,ASM,
1983,,ASM,
1984,,ASM,
1985,,ASM,
1986,,ASM,
1987,,ASM,
1988,,ASM,
1989,,ASM,
1990,,ASM,
1991,,ASM,
1992,,ASM,
1993,,ASM,
1994,,ASM,
1995,,ASM,
1996,,ASM,
1997,,ASM,
1998,,ASM,
1999,,ASM,
2000,,ASM,
2001,,ASM,
2002,,ASM,
2003,,ASM,
2004,,ASM,
2005,,ASM,
2006,,ASM,
2007,,ASM,
2008,,ASM,
2009,,ASM,
2010,,ASM,
2011,,ASM,
2012,,ASM,
2013,,ASM,
2014,,ASM,
2015,,ASM,
2016,,ASM,
2017,,ASM,
2018,,ASM,
2019,,ASM,
2020,,ASM,
2021,,ASM,
2022,,ASM,
2023,,ASM,
2024,,ASM,
2025,,ASM,
2026,,ASM,
2027,,ASM,
2028,,ASM,
2029,,ASM,
2030,,ASM,
2031,,ASM,
2032,,ASM,
2033,,ASM,
2034,,ASM,
2035,,ASM,
2036,,ASM,
2037,,ASM,
2038,,ASM,
2039,,ASM,
2040,,ASM,
2041,,ASM,
2042,,ASM,
2043,,ASM,
2044,,ASM,
2045,,ASM,
2046,,ASM,
2047,,ASM,
2048,,ASM,
2049,,ASM,
2050,,ASM,
1960,40.633,MOZ,
1961,41.093999999999994,MOZ,
1962,41.471000000000004,MOZ,
1963,41.756,MOZ,
1964,41.956,MOZ,
1965,42.086000000000006,MOZ,
1966,42.17,MOZ,
1967,42.238,MOZ,
1968,42.317,MOZ,
1969,42.423,MOZ,
1970,42.571000000000005,MOZ,
1971,42.768,MOZ,
1972,43.003,MOZ,
1973,43.262,MOZ,
1974,43.536,MOZ,
1975,43.803999999999995,MOZ,
1976,44.044,MOZ,
1977,44.242,MOZ,
1978,44.394,MOZ,
1979,44.501999999999995,MOZ,
1980,44.58,MOZ,
1981,44.646,MOZ,
1982,44.726000000000006,MOZ,
1983,44.84,MOZ,
1984,45.001000000000005,MOZ,
1985,45.213,MOZ,
1986,45.476000000000006,MOZ,
1987,45.778,MOZ,
1988,46.108000000000004,MOZ,
1989,46.463,MOZ,
1990,46.838,MOZ,
1991,47.233000000000004,MOZ,
1992,47.645,MOZ,
1993,48.07,MOZ,
1994,48.503,MOZ,
1995,48.93899999999999,MOZ,
1996,49.373999999999995,MOZ,
1997,49.806000000000004,MOZ,
1998,50.231,MOZ,
1999,50.643,MOZ,
2000,51.028999999999996,MOZ,
2001,51.375,MOZ,
2002,51.681000000000004,MOZ,
2003,51.956,MOZ,
2004,52.216,MOZ,
2005,52.48,MOZ,
2006,52.771,MOZ,
2007,53.113,MOZ,
2008,53.532,MOZ,
2009,54.048,MOZ,
2010,54.693999999999996,MOZ,
2011,55.503,MOZ,
2012,56.466,MOZ,
2013,57.553000000000004,MOZ,
2014,58.727,MOZ,
2015,59.92100000000001,MOZ,
2016,61.063,MOZ,
2017,62.091,MOZ,
2018,62.966,MOZ,
2019,63.67100000000001,MOZ,
2020,,MOZ,
2021,,MOZ,
2022,,MOZ,
2023,,MOZ,
2024,,MOZ,
2025,65.949,MOZ,
2026,,MOZ,
2027,,MOZ,
2028,,MOZ,
2029,,MOZ,
2030,67.748,MOZ,
2031,,MOZ,
2032,,MOZ,
2033,,MOZ,
2034,,MOZ,
2035,69.345,MOZ,
2036,,MOZ,
2037,,MOZ,
2038,,MOZ,
2039,,MOZ,
2040,70.753,MOZ,
2041,,MOZ,
2042,,MOZ,
2043,,MOZ,
2044,,MOZ,
2045,72.02199999999999,MOZ,
2046,,MOZ,
2047,,MOZ,
2048,,MOZ,
2049,,MOZ,
2050,73.149,MOZ,
1960,49.265,EGY,
1961,49.901,EGY,
1962,50.492,EGY,
1963,51.053000000000004,EGY,
1964,51.592,EGY,
1965,52.1,EGY,
1966,52.559,EGY,
1967,52.958999999999996,EGY,
1968,53.303999999999995,EGY,
1969,53.615,EGY,
1970,53.928999999999995,EGY,
1971,54.293,EGY,
1972,54.74100000000001,EGY,
1973,55.291000000000004,EGY,
1974,55.945,EGY,
1975,56.688,EGY,
1976,57.486000000000004,EGY,
1977,58.295,EGY,
1978,59.081,EGY,
1979,59.831,EGY,
1980,60.549,EGY,
1981,61.251000000000005,EGY,
1982,61.96,EGY,
1983,62.68899999999999,EGY,
1984,63.43,EGY,
1985,64.16199999999999,EGY,
1986,64.857,EGY,
1987,65.491,EGY,
1988,66.053,EGY,
1989,66.544,EGY,
1990,66.982,EGY,
1991,67.398,EGY,
1992,67.821,EGY,
1993,68.27,EGY,
1994,68.744,EGY,
1995,69.23100000000001,EGY,
1996,69.706,EGY,
1997,70.139,EGY,
1998,70.51,EGY,
1999,70.814,EGY,
2000,71.053,EGY,
2001,71.23899999999999,EGY,
2002,71.39399999999999,EGY,
2003,71.53699999999999,EGY,
2004,71.679,EGY,
2005,71.825,EGY,
2006,71.97800000000001,EGY,
2007,72.134,EGY,
2008,72.29,EGY,
2009,72.449,EGY,
2010,72.613,EGY,
2011,72.78699999999999,EGY,
2012,72.97,EGY,
2013,73.161,EGY,
2014,73.36,EGY,
2015,73.563,EGY,
2016,73.766,EGY,
2017,73.967,EGY,
2018,74.16199999999999,EGY,
2019,74.35,EGY,
2020,,EGY,
2021,,EGY,
2022,,EGY,
2023,,EGY,
2024,,EGY,
2025,75.373,EGY,
2026,,EGY,
2027,,EGY,
2028,,EGY,
2029,,EGY,
2030,76.172,EGY,
2031,,EGY,
2032,,EGY,
2033,,EGY,
2034,,EGY,
2035,76.926,EGY,
2036,,EGY,
2037,,EGY,
2038,,EGY,
2039,,EGY,
2040,77.646,EGY,
2041,,EGY,
2042,,EGY,
2043,,EGY,
2044,,EGY,
2045,78.331,EGY,
2046,,EGY,
2047,,EGY,
2048,,EGY,
2049,,EGY,
2050,78.97800000000001,EGY,
1960,61.566,SUR,
1961,61.951,SUR,
1962,62.315,SUR,
1963,62.665,SUR,
1964,63.006,SUR,
1965,63.345,SUR,
1966,63.692,SUR,
1967,64.047,SUR,
1968,64.41,SUR,
1969,64.779,SUR,
1970,65.14399999999999,SUR,
1971,65.492,SUR,
1972,65.813,SUR,
1973,66.107,SUR,
1974,66.376,SUR,
1975,66.638,SUR,
1976,66.913,SUR,
1977,67.218,SUR,
1978,67.561,SUR,
1979,67.939,SUR,
1980,68.343,SUR,
1981,68.753,SUR,
1982,69.146,SUR,
1983,69.503,SUR,
1984,69.814,SUR,
1985,70.074,SUR,
1986,70.28399999999999,SUR,
1987,70.454,SUR,
1988,70.595,SUR,
1989,70.71300000000001,SUR,
1990,70.812,SUR,
1991,70.895,SUR,
1992,70.965,SUR,
1993,71.02600000000001,SUR,
1994,71.081,SUR,
1995,71.132,SUR,
1996,71.175,SUR,
1997,71.211,SUR,
1998,71.245,SUR,
1999,71.285,SUR,
2000,71.348,SUR,
2001,71.452,SUR,
2002,71.60600000000001,SUR,
2003,71.813,SUR,
2004,72.069,SUR,
2005,72.363,SUR,
2006,72.679,SUR,
2007,72.99600000000001,SUR,
2008,73.297,SUR,
2009,73.57,SUR,
2010,73.807,SUR,
2011,74.007,SUR,
2012,74.178,SUR,
2013,74.328,SUR,
2014,74.461,SUR,
2015,74.584,SUR,
2016,74.70100000000001,SUR,
2017,74.817,SUR,
2018,74.937,SUR,
2019,75.063,SUR,
2020,,SUR,
2021,,SUR,
2022,,SUR,
2023,,SUR,
2024,,SUR,
2025,75.889,SUR,
2026,,SUR,
2027,,SUR,
2028,,SUR,
2029,,SUR,
2030,76.547,SUR,
2031,,SUR,
2032,,SUR,
2033,,SUR,
2034,,SUR,
2035,77.192,SUR,
2036,,SUR,
2037,,SUR,
2038,,SUR,
2039,,SUR,
2040,77.82300000000001,SUR,
2041,,SUR,
2042,,SUR,
2043,,SUR,
2044,,SUR,
2045,78.432,SUR,
2046,,SUR,
2047,,SUR,
2048,,SUR,
2049,,SUR,
2050,79.032,SUR,
1960,57.059,THA,
1961,57.617,THA,
1962,58.151,THA,
1963,58.653,THA,
1964,59.12,THA,
1965,59.56,THA,
1966,59.986999999999995,THA,
1967,60.42100000000001,THA,
1968,60.878,THA,
1969,61.364,THA,
1970,61.883,THA,
1971,62.433,THA,
1972,63.006,THA,
1973,63.592,THA,
1974,64.183,THA,
1975,64.77,THA,
1976,65.34100000000001,THA,
1977,65.893,THA,
1978,66.429,THA,
1979,66.955,THA,
1980,67.495,THA,
1981,68.079,THA,
1982,68.722,THA,
1983,69.425,THA,
1984,70.169,THA,
1985,70.92,THA,
1986,71.63,THA,
1987,72.256,THA,
1988,72.77,THA,
1989,73.16,THA,
1990,73.433,THA,
1991,73.608,THA,
1992,73.727,THA,
1993,73.82300000000001,THA,
1994,73.915,THA,
1995,74.013,THA,
1996,74.11399999999999,THA,
1997,74.212,THA,
1998,74.304,THA,
1999,74.4,THA,
2000,74.512,THA,
2001,74.65100000000001,THA,
2002,74.827,THA,
2003,75.044,THA,
2004,75.306,THA,
2005,75.619,THA,
2006,75.98100000000001,THA,
2007,76.383,THA,
2008,76.815,THA,
2009,77.265,THA,
2010,77.725,THA,
2011,78.186,THA,
2012,78.64,THA,
2013,79.078,THA,
2014,79.49,THA,
2015,79.863,THA,
2016,80.189,THA,
2017,80.468,THA,
2018,80.704,THA,
2019,80.9,THA,
2020,,THA,
2021,,THA,
2022,,THA,
2023,,THA,
2024,,THA,
2025,81.702,THA,
2026,,THA,
2027,,THA,
2028,,THA,
2029,,THA,
2030,82.395,THA,
2031,,THA,
2032,,THA,
2033,,THA,
2034,,THA,
2035,83.05799999999999,THA,
2036,,THA,
2037,,THA,
2038,,THA,
2039,,THA,
2040,83.70299999999999,THA,
2041,,THA,
2042,,THA,
2043,,THA,
2044,,THA,
2045,84.329,THA,
2046,,THA,
2047,,THA,
2048,,THA,
2049,,THA,
2050,84.927,THA,
1960,60.056000000000004,CHL,
1961,60.519,CHL,
1962,60.99100000000001,CHL,
1963,61.477,CHL,
1964,61.979,CHL,
1965,62.501999999999995,CHL,
1966,63.047,CHL,
1967,63.617,CHL,
1968,64.209,CHL,
1969,64.825,CHL,
1970,65.46300000000001,CHL,
1971,66.125,CHL,
1972,66.808,CHL,
1973,67.505,CHL,
1974,68.212,CHL,
1975,68.925,CHL,
1976,69.643,CHL,
1977,70.36,CHL,
1978,71.07,CHL,
1979,71.762,CHL,
1980,72.422,CHL,
1981,73.038,CHL,
1982,73.604,CHL,
1983,74.117,CHL,
1984,74.577,CHL,
1985,74.983,CHL,
1986,75.343,CHL,
1987,75.668,CHL,
1988,75.97,CHL,
1989,76.258,CHL,
1990,76.538,CHL,
1991,76.818,CHL,
1992,77.097,CHL,
1993,77.376,CHL,
1994,77.657,CHL,
1995,77.943,CHL,
1996,78.232,CHL,
1997,78.521,CHL,
1998,78.808,CHL,
1999,79.089,CHL,
2000,79.36399999999999,CHL,
2001,79.628,CHL,
2002,79.881,CHL,
2003,80.123,CHL,
2004,80.355,CHL,
2005,80.579,CHL,
2006,80.8,CHL,
2007,81.021,CHL,
2008,81.242,CHL,
2009,81.458,CHL,
2010,81.661,CHL,
2011,81.84100000000001,CHL,
2012,81.99,CHL,
2013,82.10600000000001,CHL,
2014,82.191,CHL,
2015,82.25,CHL,
2016,82.29299999999999,CHL,
2017,82.333,CHL,
2018,82.381,CHL,
2019,82.44200000000001,CHL,
2020,,CHL,
2021,,CHL,
2022,,CHL,
2023,,CHL,
2024,,CHL,
2025,83.131,CHL,
2026,,CHL,
2027,,CHL,
2028,,CHL,
2029,,CHL,
2030,84.041,CHL,
2031,,CHL,
2032,,CHL,
2033,,CHL,
2034,,CHL,
2035,84.881,CHL,
2036,,CHL,
2037,,CHL,
2038,,CHL,
2039,,CHL,
2040,85.50299999999999,CHL,
2041,,CHL,
2042,,CHL,
2043,,CHL,
2044,,CHL,
2045,86.13799999999999,CHL,
2046,,CHL,
2047,,CHL,
2048,,CHL,
2049,,CHL,
2050,86.75299999999999,CHL,
1960,49.00899999999999,IDN,
1961,49.604,IDN,
1962,50.185,IDN,
1963,50.751999999999995,IDN,
1964,51.306000000000004,IDN,
1965,51.851000000000006,IDN,
1966,52.388999999999996,IDN,
1967,52.925,IDN,
1968,53.461000000000006,IDN,
1969,53.998999999999995,IDN,
1970,54.536,IDN,
1971,55.071999999999996,IDN,
1972,55.602,IDN,
1973,56.123999999999995,IDN,
1974,56.638999999999996,IDN,
1975,57.145,IDN,
1976,57.647,IDN,
1977,58.144,IDN,
1978,58.638999999999996,IDN,
1979,59.128,IDN,
1980,59.608000000000004,IDN,
1981,60.074,IDN,
1982,60.522,IDN,
1983,60.951,IDN,
1984,61.361999999999995,IDN,
1985,61.76,IDN,
1986,62.15,IDN,
1987,62.538999999999994,IDN,
1988,62.931999999999995,IDN,
1989,63.328,IDN,
1990,63.727,IDN,
1991,64.126,IDN,
1992,64.51899999999999,IDN,
1993,64.90100000000001,IDN,
1994,65.271,IDN,
1995,65.625,IDN,
1996,65.959,IDN,
1997,66.27600000000001,IDN,
1998,66.58,IDN,
1999,66.87899999999999,IDN,
2000,67.185,IDN,
2001,67.51,IDN,
2002,67.86399999999999,IDN,
2003,68.249,IDN,
2004,68.665,IDN,
2005,69.107,IDN,
2006,69.565,IDN,
2007,70.025,IDN,
2008,70.47399999999999,IDN,
2009,70.905,IDN,
2010,71.311,IDN,
2011,71.69,IDN,
2012,72.047,IDN,
2013,72.383,IDN,
2014,72.69800000000001,IDN,
2015,72.992,IDN,
2016,73.264,IDN,
2017,73.515,IDN,
2018,73.748,IDN,
2019,73.967,IDN,
2020,,IDN,
2021,,IDN,
2022,,IDN,
2023,,IDN,
2024,,IDN,
2025,75.127,IDN,
2026,,IDN,
2027,,IDN,
2028,,IDN,
2029,,IDN,
2030,76.036,IDN,
2031,,IDN,
2032,,IDN,
2033,,IDN,
2034,,IDN,
2035,76.873,IDN,
2036,,IDN,
2037,,IDN,
2038,,IDN,
2039,,IDN,
2040,77.661,IDN,
2041,,IDN,
2042,,IDN,
2043,,IDN,
2044,,IDN,
2045,78.411,IDN,
2046,,IDN,
2047,,IDN,
2048,,IDN,
2049,,IDN,
2050,79.124,IDN,
1960,47.755,SAU,
1961,48.258,SAU,
1962,48.773,SAU,
1963,49.309,SAU,
1964,49.879,SAU,
1965,50.501999999999995,SAU,
1966,51.2,SAU,
1967,51.981,SAU,
1968,52.843999999999994,SAU,
1969,53.784,SAU,
1970,54.788999999999994,SAU,
1971,55.839,SAU,
1972,56.91,SAU,
1973,57.976000000000006,SAU,
1974,59.021,SAU,
1975,60.032,SAU,
1976,61.006,SAU,
1977,61.946999999999996,SAU,
1978,62.858000000000004,SAU,
1979,63.735,SAU,
1980,64.572,SAU,
1981,65.36399999999999,SAU,
1982,66.111,SAU,
1983,66.816,SAU,
1984,67.48100000000001,SAU,
1985,68.112,SAU,
1986,68.719,SAU,
1987,69.307,SAU,
1988,69.881,SAU,
1989,70.441,SAU,
1990,70.984,SAU,
1991,71.505,SAU,
1992,71.997,SAU,
1993,72.45100000000001,SAU,
1994,72.866,SAU,
1995,73.236,SAU,
1996,73.558,SAU,
1997,73.836,SAU,
1998,74.07300000000001,SAU,
1999,74.27199999999999,SAU,
2000,74.436,SAU,
2001,74.565,SAU,
2002,74.665,SAU,
2003,74.744,SAU,
2004,74.811,SAU,
2005,74.881,SAU,
2006,74.96600000000001,SAU,
2007,75.07300000000001,SAU,
2008,75.204,SAU,
2009,75.358,SAU,
2010,75.529,SAU,
2011,75.705,SAU,
2012,75.87100000000001,SAU,
2013,76.02,SAU,
2014,76.15,SAU,
2015,76.264,SAU,
2016,76.373,SAU,
2017,76.487,SAU,
2018,76.615,SAU,
2019,76.759,SAU,
2020,,SAU,
2021,,SAU,
2022,,SAU,
2023,,SAU,
2024,,SAU,
2025,77.778,SAU,
2026,,SAU,
2027,,SAU,
2028,,SAU,
2029,,SAU,
2030,78.547,SAU,
2031,,SAU,
2032,,SAU,
2033,,SAU,
2034,,SAU,
2035,79.271,SAU,
2036,,SAU,
2037,,SAU,
2038,,SAU,
2039,,SAU,
2040,79.961,SAU,
2041,,SAU,
2042,,SAU,
2043,,SAU,
2044,,SAU,
2045,80.61399999999999,SAU,
2046,,SAU,
2047,,SAU,
2048,,SAU,
2049,,SAU,
2050,81.242,SAU,
1960,62.24100000000001,LKA,
1961,62.635,LKA,
1962,63.008,LKA,
1963,63.378,LKA,
1964,63.758,LKA,
1965,64.156,LKA,
1966,64.572,LKA,
1967,64.995,LKA,
1968,65.414,LKA,
1969,65.827,LKA,
1970,66.22800000000001,LKA,
1971,66.609,LKA,
1972,66.968,LKA,
1973,67.31,LKA,
1974,67.643,LKA,
1975,67.988,LKA,
1976,68.37100000000001,LKA,
1977,68.804,LKA,
1978,69.29,LKA,
1979,69.819,LKA,
1980,70.36399999999999,LKA,
1981,70.892,LKA,
1982,71.369,LKA,
1983,71.77199999999999,LKA,
1984,72.095,LKA,
1985,72.344,LKA,
1986,72.541,LKA,
1987,72.715,LKA,
1988,72.885,LKA,
1989,73.053,LKA,
1990,73.192,LKA,
1991,73.26,LKA,
1992,73.238,LKA,
1993,73.135,LKA,
1994,72.986,LKA,
1995,72.873,LKA,
1996,72.90100000000001,LKA,
1997,73.134,LKA,
1998,73.6,LKA,
1999,74.28399999999999,LKA,
2000,75.122,LKA,
2001,76.014,LKA,
2002,76.846,LKA,
2003,77.53399999999999,LKA,
2004,78.041,LKA,
2005,78.365,LKA,
2006,78.538,LKA,
2007,78.635,LKA,
2008,78.719,LKA,
2009,78.813,LKA,
2010,78.933,LKA,
2011,79.079,LKA,
2012,79.235,LKA,
2013,79.389,LKA,
2014,79.54,LKA,
2015,79.689,LKA,
2016,79.835,LKA,
2017,79.979,LKA,
2018,80.12100000000001,LKA,
2019,80.26100000000001,LKA,
2020,,LKA,
2021,,LKA,
2022,,LKA,
2023,,LKA,
2024,,LKA,
2025,81.08800000000001,LKA,
2026,,LKA,
2027,,LKA,
2028,,LKA,
2029,,LKA,
2030,81.765,LKA,
2031,,LKA,
2032,,LKA,
2033,,LKA,
2034,,LKA,
2035,82.40700000000001,LKA,
2036,,LKA,
2037,,LKA,
2038,,LKA,
2039,,LKA,
2040,83.037,LKA,
2041,,LKA,
2042,,LKA,
2043,,LKA,
2044,,LKA,
2045,83.65299999999999,LKA,
2046,,LKA,
2047,,LKA,
2048,,LKA,
2049,,LKA,
2050,84.24700000000001,LKA,
1960,72.206,SVK,
1961,72.58800000000001,SVK,
1962,72.875,SVK,
1963,73.07600000000001,SVK,
1964,73.204,SVK,
1965,73.27600000000001,SVK,
1966,73.308,SVK,
1967,73.315,SVK,
1968,73.317,SVK,
1969,73.32600000000001,SVK,
1970,73.358,SVK,
1971,73.418,SVK,
1972,73.50399999999999,SVK,
1973,73.608,SVK,
1974,73.729,SVK,
1975,73.862,SVK,
1976,73.999,SVK,
1977,74.132,SVK,
1978,74.256,SVK,
1979,74.367,SVK,
1980,74.25,SVK,
1981,74.65,SVK,
1982,74.72,SVK,
1983,74.51,SVK,
1984,74.91,SVK,
1985,74.74,SVK,
1986,74.75,SVK,
1987,75.13,SVK,
1988,75.5,SVK,
1989,75.38,SVK,
1990,75.44,SVK,
1991,75.17,SVK,
1992,76.2,SVK,
1993,76.7,SVK,
1994,76.5,SVK,
1995,76.3,SVK,
1996,76.7,SVK,
1997,76.7,SVK,
1998,76.7,SVK,
1999,77.0,SVK,
2000,77.2,SVK,
2001,77.5,SVK,
2002,77.6,SVK,
2003,77.6,SVK,
2004,77.8,SVK,
2005,77.9,SVK,
2006,78.2,SVK,
2007,78.1,SVK,
2008,78.7,SVK,
2009,78.7,SVK,
2010,78.8,SVK,
2011,79.8,SVK,
2012,79.9,SVK,
2013,80.1,SVK,
2014,80.5,SVK,
2015,80.2,SVK,
2016,80.7,SVK,
2017,80.7,SVK,
2018,80.8,SVK,
2019,80.8,SVK,
2020,,SVK,
2021,,SVK,
2022,,SVK,
2023,,SVK,
2024,,SVK,
2025,81.642,SVK,
2026,,SVK,
2027,,SVK,
2028,,SVK,
2029,,SVK,
2030,82.22200000000001,SVK,
2031,,SVK,
2032,,SVK,
2033,,SVK,
2034,,SVK,
2035,82.792,SVK,
2036,,SVK,
2037,,SVK,
2038,,SVK,
2039,,SVK,
2040,83.34700000000001,SVK,
2041,,SVK,
2042,,SVK,
2043,,SVK,
2044,,SVK,
2045,83.891,SVK,
2046,,SVK,
2047,,SVK,
2048,,SVK,
2049,,SVK,
2050,84.431,SVK,
1960,65.824,PRY,
1961,66.051,PRY,
1962,66.263,PRY,
1963,66.45100000000001,PRY,
1964,66.611,PRY,
1965,66.745,PRY,
1966,66.858,PRY,
1967,66.96,PRY,
1968,67.063,PRY,
1969,67.171,PRY,
1970,67.28699999999999,PRY,
1971,67.414,PRY,
1972,67.54899999999999,PRY,
1973,67.691,PRY,
1974,67.84100000000001,PRY,
1975,68.002,PRY,
1976,68.176,PRY,
1977,68.363,PRY,
1978,68.56,PRY,
1979,68.762,PRY,
1980,68.962,PRY,
1981,69.149,PRY,
1982,69.318,PRY,
1983,69.467,PRY,
1984,69.59899999999999,PRY,
1985,69.72399999999999,PRY,
1986,69.85300000000001,PRY,
1987,69.998,PRY,
1988,70.168,PRY,
1989,70.362,PRY,
1990,70.57600000000001,PRY,
1991,70.801,PRY,
1992,71.023,PRY,
1993,71.236,PRY,
1994,71.436,PRY,
1995,71.626,PRY,
1996,71.811,PRY,
1997,72.0,PRY,
1998,72.19800000000001,PRY,
1999,72.407,PRY,
2000,72.625,PRY,
2001,72.851,PRY,
2002,73.077,PRY,
2003,73.301,PRY,
2004,73.51899999999999,PRY,
2005,73.73,PRY,
2006,73.932,PRY,
2007,74.128,PRY,
2008,74.318,PRY,
2009,74.50399999999999,PRY,
2010,74.69,PRY,
2011,74.882,PRY,
2012,75.08,PRY,
2013,75.28399999999999,PRY,
2014,75.494,PRY,
2015,75.70100000000001,PRY,
2016,75.90100000000001,PRY,
2017,76.085,PRY,
2018,76.25,PRY,
2019,76.396,PRY,
2020,,PRY,
2021,,PRY,
2022,,PRY,
2023,,PRY,
2024,,PRY,
2025,77.082,PRY,
2026,,PRY,
2027,,PRY,
2028,,PRY,
2029,,PRY,
2030,77.671,PRY,
2031,,PRY,
2032,,PRY,
2033,,PRY,
2034,,PRY,
2035,78.25,PRY,
2036,,PRY,
2037,,PRY,
2038,,PRY,
2039,,PRY,
2040,78.831,PRY,
2041,,PRY,
2042,,PRY,
2043,,PRY,
2044,,PRY,
2045,79.4,PRY,
2046,,PRY,
2047,,PRY,
2048,,PRY,
2049,,PRY,
2050,79.969,PRY,
1960,32.654,SLE,
1961,32.994,SLE,
1962,33.35,SLE,
1963,33.731,SLE,
1964,34.139,SLE,
1965,34.579,SLE,
1966,35.052,SLE,
1967,35.554,SLE,
1968,36.073,SLE,
1969,36.602,SLE,
1970,37.13,SLE,
1971,37.65,SLE,
1972,38.150999999999996,SLE,
1973,38.626,SLE,
1974,39.069,SLE,
1975,39.477,SLE,
1976,39.858000000000004,SLE,
1977,40.214,SLE,
1978,40.543,SLE,
1979,40.836999999999996,SLE,
1980,41.081,SLE,
1981,41.26,SLE,
1982,41.363,SLE,
1983,41.382,SLE,
1984,41.313,SLE,
1985,41.145,SLE,
1986,40.87,SLE,
1987,40.501999999999995,SLE,
1988,40.065,SLE,
1989,39.588,SLE,
1990,39.098,SLE,
1991,38.62,SLE,
1992,38.185,SLE,
1993,37.829,SLE,
1994,37.59,SLE,
1995,37.510999999999996,SLE,
1996,37.632,SLE,
1997,37.954,SLE,
1998,38.467,SLE,
1999,39.158,SLE,
2000,40.005,SLE,
2001,40.976000000000006,SLE,
2002,42.023,SLE,
2003,43.103,SLE,
2004,44.184,SLE,
2005,45.246,SLE,
2006,46.285,SLE,
2007,47.309,SLE,
2008,48.318000000000005,SLE,
2009,49.298,SLE,
2010,50.228,SLE,
2011,51.091,SLE,
2012,51.878,SLE,
2013,52.586999999999996,SLE,
2014,53.216,SLE,
2015,53.77,SLE,
2016,54.258,SLE,
2017,54.696999999999996,SLE,
2018,55.106,SLE,
2019,55.495,SLE,
2020,,SLE,
2021,,SLE,
2022,,SLE,
2023,,SLE,
2024,,SLE,
2025,57.725,SLE,
2026,,SLE,
2027,,SLE,
2028,,SLE,
2029,,SLE,
2030,59.538000000000004,SLE,
2031,,SLE,
2032,,SLE,
2033,,SLE,
2034,,SLE,
2035,61.244,SLE,
2036,,SLE,
2037,,SLE,
